ExcavatorID,Date,Notes,Project,GridNumber,PitNumb,GridCoord,Point1,Point2,Point3,BD1Ft,BD1In,BD2Ft,BD2In,BD3Ft,BD3In,BDOrient,N1,N2,N3,Norient,W1,W2,W3,Worient,FieldID
KEV,07/30/2004,,RLP,2058A,91,J-8,,,,14,8.5,14,8.75,,,,22,22.5,,,14,14.25,,,Tooth fragment
KEV,07/30/2004,,RLP,2058A,91,J-8,,,,14,7.25,14,7.75,,,,31,31.5,,,9.75,10.5,,,Aves(Dt end) Radius
KEV,07/30/2004,,RLP,2058A,91,J-8,,,,14,7,14,7.25,,,,9.75,10,,,33.75,34,,,Bone fragment
KEV,07/30/2004,,RLP,2058A,91,J-8,,,,14,7,14,7.25,,,,12.75,13.75,,,26.75,27.75,,,Bone fragments
KEV,07/30/2004,,RLP,2058A,91,J-8,,,,14,7.25,14,7.75,,,,13,13.5,,,24,24.25,,,Bone fragments
KEV,07/30/2004,,RLP,2058A,91,J-8,,,,14,7.5,14,7.75,,,,9.25,9.75,,,27,27.5,,,Bone fragment
KEV,07/30/2004,,RLP,2058A,91,J-8,,,,14,6,15,,,,,6,12,,,24,30,,,Dermal ossicles
KEV,07/30/2004,,RLP,2058A,91,J-8,,,,14,7,14,7.25,,,,8.5,9,,,22.75,23.25,,,Bone fragment
KEV,07/30/2004,,RLP,2058A,91,J-8,,,,14,8,14,8.25,,,,4.75,5,,,24.25,,,,Bone fragment
KEV,07/30/2004,,RLP,2058A,91,J-8,,,,14,7.25,14,8.25,,,,7,7.75,,,28.25,29.25,,,Smildon phalanx
KEV,07/30/2004,,RLP,2058A,91,J-8,,,,14,7,14,7.75,,,V to D,7,7.75,,,28.25,29.25,,,Smilodon phalanx
KEV,07/30/2004,,RLP,2058A,91,J-8,,,,14,7,14,7.25,,,,2,3,,,26.25,27,,,Wood
KEV,07/30/2004,,RLP,2058A,91,J-8,,,,14,7.5,14,8,,,,5,5.25,,,27.5,29,,,Wood
SVG,07/31/2004,,,,,,,,,,,,,,,,,,,,,,,,
SVG,07/31/2004,,RLP,1839A,91,H-9,D,V,CP,13,,,.75,13,10.5,,,.75,34.75,,29,,25,,Glosso scapula
SVG,07/31/2004,,RLP,1939A,91,H-9,Px,Dt,LEP,14,3,14,1,14,2,,30,33,32.5,,,.5,26.25,,C. dirus humerus
SVG,07/31/2004,,RLP,1939A,91,H-9,Px,Dt,PT,14,,,.25,14,4.5,,,.5,29.5,,,.5,28,,Smilodon metatarsal
SVG,07/31/2004,,RLP,1939A,91,H-9,,,,14,3,14,4.5,,,,27.75,30,,,28,30.5,,,Equus ectocuneiform
SVG,07/31/2004,,RLP,2039A,91,H-9,,,,14,8.25,14,8.5,,,,28.5,29.25,,,26.25,27,,,Bone Frag
SVG,07/31/2004,,RLP,1939A,91,H-9,,,,14,2.25,14,2.75,,,C to R,29.75,30.25,,,29,29.5,,,Tooth frag
SVG,07/31/2004,,RLP,1939A,91,H-9,,,,14,2.25,14,2.5,,,,30.75,31.25,,,31.25,32,,,Bone Frag
SVG,07/31/2004,,RLP,1939A,91,H-9,,,,14,1.5,14,1.75,,,,31.5,32.25,,,28.25,29.5,,,Bone Frag
SVG,07/31/2004,,RLP,1939A,91,H-9,,,,14,2.5,14,2.75,,,,28.75,29,,,30.25,31,,,Bone Frag
SVG,07/31/2004,,RLP,1939A,91,H-9,,,,14,3,14,3.25,,,,28.25,28.75,,,28.5,29.25,,,Bone Frag
SVG,07/31/2004,,RLP,1939A,91,H-9,,,,14,3.75,14,4,,,,28,28.25,,,28,28.25,,,Bone Frag
SVG,07/31/2004,,RLP,1939A,91,H-9,,,,14,2.75,14,3.25,,,,29.75,30,,,30.75,31.25,,,Bone Frag
SVG,07/31/2004,,RLP,1939A,91,H-9,,,,14,3.5,14,4,,,,30,31.25,,,26.25,27.5,,,Bone Frag
SVG,07/31/2004,,RLP,1939A,91,H-9,,,,14,2.75,14,4.5,,,,29,30.5,,,29.5,31.25,,,Bone Frag
SVG,07/31/2004,,RLP,1939A,91,H-9,Px,Dt,IPF,14,4,14,,14,4.25,,28,,28.5,,31,,31.25,,Aves tarsometatarsus
SVG,07/31/2004,,RLP,1939A,91,H-9,,,,14,3,14,4,,,,30,30.75,,,31.5,32.25,,,Bone Frag
SVG,07/31/2004,,RLP,1939A,91,H-9,,,,14,3.5,,,,,,28.75,29,,,28.5,28.75,,,Bone Frag
SVG,07/31/2004,,RLP,1939A,91,H-9,,,,14,2.5,14,2.75,,,,30.5,31,,,29.25,30,,,Bone Frag
SVG,07/31/2004,,RLP,1939A,91,H-9,,,,14,2.75,14,3,,,,30.75,31,,,34.5,34.75,,,Bone Frags
SVG,07/31/2004,,RLP,1939A,91,H-9,,,,14,4,14,4.25,,,,31,31.75,,,34.5,35,,,Smilodon sesemoid
KEV,07/31/2004,"Here @ 8:00 w/Sam G & Nancy O",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/31/2004,"Cleaned rulers",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/31/2004,"Hauled up matrix buckets",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/31/2004,"Took out the trash",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/31/2004,"Glopped",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/31/2004,"Tom Juhasz hetre @ 9:20am",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/31/2004,"Took an early break at 9:30am",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/31/2004,"Since Shelley Cox has a tour @ 10am",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/31/2004,"Henry Ballard here @ 10am",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/31/2004,"Henry w/Sam in H-9",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/31/2004,"Tom w/me in J-8",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,7.75,14,8.25,,,,13.5,14,,,4.5,5.5,,,Ident bone fragment
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,7,14,7.25,,,D to V,33.5,33.75,,,4,4.75,,,Aves terminal phalanx
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,7.25,14,7.5,,,,33.5,34,,,3.75,4.75,,,C. dirus caudal vert
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,7.5,14,7.75,,,,32.5,33,,,.75,1.25,,,Bone fragment
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,6.5,14,7,,,,33.25,34.25,,,.5,1,,,Wood
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,6,14,10,,,,28.75,30.25,,,8,12,,,C. dirus (Juvenile) humerus
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,9,14,9.25,,,,14.75,16,,,6.5,8,,,Aves (distal end) radius
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,8.5,14,9,,,,14.5,15,,,6.5,7.5,,,Bone fragment
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,10,14,10.25,,,,19,20,,,8,8.5,,,Wood
KEV,07/31/2004,,RLP,2058A,91,J-8,NS,AC,PC,14,,,.5,14,6.25,,,,19.75,,,.75,15,,C. dirus thoracic vert
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,6.5,14,6.75,,,,2.5,3,,,32.5,33,,,Bone fragment
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,6.75,14,8,,,,4.5,5.75,,,31.75,32.75,,,Vert centrum
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,6.5,14,6.75,,,,11.75,12,,,29.25,29.5,,,Bone fragment
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,7.5,14,8,,,,22,23.5,,,25.25,26,,,Smilodon phalanx
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,7.5,14,8,,,,9,9.5,,,26.75,27.5,,,Bone frag
KEV,07/31/2004,"Since Sam is almost @ 14’6” floor in H-9 Henry has moved to J-8.",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/31/2004,"Preservation of the bones here in J-8 is not very good.",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/31/2004,"The bones are dry and brittle and light in color",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,8.5,14,8.75,,,,15.5,16.25,,,22.5,23,,,Bone fragment
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,9,14,9.5,,,R to C,13.75,14.25,,,20.5,21,,,C. dirus incisor
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,5.5,14,7,,,,11.5,13,,,17,18.75,,,C. dirus astragalus
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,8,14,8.25,,,,14,14.5,,,22,22.25,,,Bone fragment
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,8.25,14,8.5,,,,14.25,14.75,,,22.25,23,,,Bone fragment
KEV,07/31/2004,,RLP,1947A,91,I-7,NS,RtTP,LtTP,14,,,.75,14,4.75,,2,.5,4,,32,.25,.25,,Glossotherium thoracic vert
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,6,14,6.75,,,,2.5,3.25,,,.25,1.5,,,C. dirus caudal vert
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,6.75,14,7,,,,11.25,11.75,,,20.75,31.5,,,Bone fragment
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,7,14,7.25,,,,12,12.75,,,20.75,21.25,,,Bone fragment
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,7.25,14,7.5,,,,12.25,12.5,,,21.25,21.5,,,Bone fragment
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,6.75,14,7.5,,,,12.25,12.5,,,21.25,21.5,,,Bone fragment
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,7.5,14,7.75,,,,14,14.75,,,17.5,18.25,,,Ident bone frag (Aves)
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,7.25,14,8.75,,,,12.25,13.5,,,18.5,19.5,,,Bone fragment
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,6.5,14,6.75,,,,12,12.75,,,18,18.5,,,Bone fragment
KEV,07/31/2004,,RLP,2058A,91,J-8,Px,Dt,Tub,14,7,14,,14,7,,,.75,13.5,,28,,28,,Smilodon rib
KEV,07/31/2004,,RLP,2058A,91,J-8,,,,14,7.25,14,7.75,,,,23,23.25,,,19,20,,,Bone fragment
KEV,07/31/2004,"Closed up @ 4:20.",,,,,,,,,,,,,,,,,,,,,,,
SVG,08/01/2004,,,,,,,,,,,,,,,,,,,,,,,,
SVG,08/01/2004,,RLP,1939A,91,H-9,,,,14,5.5,14,6,,,,.75,3,,,0,1.25,,,Cobble
SVG,08/01/2004,,RLP,1939A,91,H-9,,,,14,3,14,4,,,,28.25,29.25,,,34.25,35,,,Bone Frags
SVG,08/01/2004,,RLP,1939A,91,H-9,,,,14,4,14,4.5,,,,30,30.25,,,34,34.5,,,Bone Frags
SVG,08/01/2004,,RLP,1939A,91,H-9,SVG,KEV,picture 4903,,,,,,,,,,,,,,,,
SVG,08/01/2004,,RLP,1939A,91,H-9,,,,14,5.5,14,6.25,,,,9.25,10.5,,,8,9.75,,,Cobble
SVG,08/01/2004,,RLP,1939A,91,H-9,,,,14,6,15,,,,,24,30,,,24,30,,,Dermal ossicles
KEV,08/01/2004,"Here @ 8 w/Nancy O. & Sam G.",,,,,,,,,,,,,,,,,,,,,,,
KEV,08/01/2004,"Swept trailer",,,,,,,,,,,,,,,,,,,,,,,
KEV,08/01/2004,"Then the three of us glopped",,,,,,,,,,,,,,,,,,,,,,,
KEV,08/01/2004,"Susan Streaser here @ 9:00 am",,,,,,,,,,,,,,,,,,,,,,,
KEV,08/01/2004,"Renee Choi here @ 9:20am",,,,,,,,,,,,,,,,,,,,,,,
KEV,08/01/2004,"Susan & Nancy w/me in J-8",,,,,,,,,,,,,,,,,,,,,,,
KEV,08/01/2004,"Renee w/Sam in H-9",,,,,,,,,,,,,,,,,,,,,,,
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,8.25,14,10,,,,22,25,,,13.25,14.75,,,Wood
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,7,14,10,,,,16.25,17.25,,,20.5,21.5,,,Rib fragment
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,7.75,14,8.25,,,,23.25,24.5,,,15.5,16,,,Smilodon terminal phalanx
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,8.25,14,9.25,,,P to A,22,23,,,14.75,15.75,,,Vert posterior epiph
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,7.75,14,8.5,,,,17.25,18.5,,,15.5,16,,,C. dirus caudal vert
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,8,14,8.5,,,P to A,11.5,12.5,,,6.25,6.75,,,Sesamoid
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,8.5,14,9.5,,,,13.75,15.25,,,5.75,7.75,,,Wood
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,9,14,10,,,,14.5,15.75,,,5,5.25,,,Wood
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,9.75,14,10,,,,15.5,16.75,,,8.5,10.75,,,Wood
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,8.25,14,8.75,,,,11,12,,,12,13.25,,,Rib Bone fragment
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,6.25,14,6.5,,,,6.5,7.25,,,17.5,19,,,Smilodon hyoid
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,6.5,14,6.75,,,,8,8.5,,,18.5,18.75,,,Bone fragment
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,6.75,14,8,,,,7.5,9.5,,,21,22.5,,,C. dirus skull fragment
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,8.75,14,9,,,,15.75,16.75,,,28,28.75,,,Bone fragment
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,5.75,14,6.5,,,,1,2,,,29,30.25,,,Smilodon rt metacarpal I
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,6,15,,,,,30,36,,,12,18,,,Dermal ossicles
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,6,15,,,,,18,24,,,12,18,,,Dermal ossicles
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,6,15,,,,,0,6,,,24,30,,,Dermal ossicles
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,9,,,,,,24,,,,22,,,,C. dirus (prox end) ulna
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,6,15,,,,,18,24,,,12,18,,,Dermal ossicle
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,8.75,14,9,,,,23,24,,,24.5,25.25,,,Wood
KEV,08/01/2004,,RLP,1958A,91,J-8,,,,14,3.75,14,4.5,,,,35.25,2,,,21,22.5,,,C. dirus rib fragment
KEV,08/01/2004,,RLP,1958A,91,J-8,,,,14,5.5,14,6.25,,,,1,1.75,,,7.75,9,,,Aves cuneiform
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,7,14,7.5,,,,9.5,11,,,4.25,5,,,Bone fragment
KEV,08/01/2004,,RLP,1958A,91,J-8,,,,14,4.75,14,6.25,,,V to D,5.5,7.25,,,2.5,3.25,,,Posterior vert epiph
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,6.75,14,7,,,,11.5,12,,,5.25,5.75,,,Bone fragment
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,8,14,8.75,,,,12,15,,,12.25,13.25,,,Small mammal femur
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,7.25,14,7.75,,,A to P,11.75,13,,,3.25,4.25,,,Anterior vert epiph
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,9,14,10,,,V to D,31.5,32.75,,,7.5,8.75,,,Posterior vert epiph
KEV,08/01/2004,,RLP,2058A,91,J-8,NS,AC,PC,14,7,14,8,14,8.5,,,.75,18.75,,,.75,9.25,,Vertebra
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,6,14,6.25,,,,35.5,36,,,2.25,2.75,,,Wood
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,6.25,14,6.5,,,,34.75,35.25,,,2,2.75,,,Wood
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,6,14,6.5,,,,35.5,36,,,1.5,2,,,Aves scapholunar
KEV,08/01/2004,,RLP,2068A,91,K-8,,,,14,7.25,14,7.5,,,,.5,1.5,,,2.25,3.25,,,Wood
KEV,08/01/2004,,RLP,2058A,91,J-8,Not,in,situ,,,,,,,,,,,,,,,,
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,7,14,8,,,,25.75,27,,,15,16.25,,,Bone fragment
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,8.25,14,8.75,,,,23.75,24.5,,,13.25,14,,,Bone fragment
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,6.5,14,7,,,V to D,34.25,34.75,,,5.25,6,,,Phalanx
KEV,08/01/2004,,RLP,1958A,91,J-8,,,,14,3.5,14,4.5,,,,1.5,2.5,,,19.5,20.25,,,Bone fragments
KEV,08/01/2004,,RLP,1958A,91,J-8,,,,14,3.25,14,3.75,,,,1.25,1.75,,,20.5,20.75,,,Wood
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,3.5,14,4,,,,.5,1,,,20,21,,,Ident Bone fragment
KEV,08/01/2004,,RLP,1958A,91,J-8,,,,14,2.5,14,2.75,,,,2.25,2.75,,,17,18,,,Weathered distal end metapodial
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,5,14,7.5,,,,34,1.5,,,14,17,,,C. dirus parietal
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,6.25,14,7,,,D to V,34.75,35.25,,,1.5,2.75,,,Smilodon phalanx
KEV,08/01/2004,,RLP,1958A,91,J-8,,,,14,5.25,14,6,,,R to C,6.25,6.5,,,13.25,14.25,,,C. dirus lower M1 frag
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,8,14,8.25,,,,9.5,10,,,11.5,12.75,,,Bone fragment
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,8.25,14,8.5,,,,11,11.75,,,12.5,12.75,,,Aves rib (?) fragment
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,9.75,14,10,,,,16,16.5,,,7,7.5,,,Aves cuneiform
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,9.75,14,10.25,,,,16,16.5,,,4.25,5,,,Bone fragment
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,8,14,9.5,,,,14.25,15.5,,,3.5,4.75,,,C. dirus right premaxilla
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,10,14,10.5,,,,31,31.5,,,5.25,7,,,Wood
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,9,14,10.25,,,,23.25,25,,,11.75,13,,,Smilodon phalanx
KEV,08/01/2004,,RLP,2058A,91,J-8,Dt,Px,PT,14,,,.5,14,7.5,,34,,32.75,,,.25,14.75,,C. dirus metapodial
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,8.25,14,9,,,,23.5,24.5,,,15,16.25,,,Ident bone frag
KEV,08/01/2004,,RLP,2058A,91,J-8,,,,14,7.25,14,8,,,,27,27.75,,,13.75,15,,,C. dirus phalanx
SVG,08/04/2004,"We don’t have any volunteers today Nancy Kristen and I started glopping at about 8:45 because we got preoccupied cleaning up the trailer… it needed it.  I am in J-8 this week.  There are just bones, bones and more bones… oh yes and a few plants.",,,,,,,,,,,,,,,,,,,,,,,
SVG,08/04/2004,,RLP,2058A,91,J-8,,,,14,6.75,14,7,,,,33.5,34.25,,,0,1.5,,,Wood
SVG,08/04/2004,,RLP,2058A,91,J-8,,,,14,6.25,14,7,,,,34.25,36,,,2,3.5,,,Plant bits
SVG,08/04/2004,,RLP,2058A,91,J-8,Px,Dt,ILP,14,,,.5,14,7.25,,,.5,34.5,,,.5,5.75,,Aves TibioTarsus Frag
SVG,08/04/2004,,RLP,2058A,91,J-8,,,,14,6.75,14,7,,,,33.5,34.5,,,10.75,11,,,Aves Fibula
SVG,08/04/2004,,RLP,2058A,91,J-8,Px,Dt,Tub,14,7,14,,14,7.25,,,.5,33.25,,,.5,6.75,,Smilodon rib
SVG,08/04/2004,,RLP,2058A,91,J-8,,,,14,6.5,14,7,,,,33.5,36,,,0,2.5,,,Plant.
SVG,08/04/2004,,RLP,2058A,91,J-8,Px,Dt,FC,14,8,14,,14,7.75,,.5,,35.5,,35.5,,1,,Aves tibiotarsus
SVG,08/04/2004,,RLP,2058A,91,J-8,,,,14,7,,,,,,34,35,,,4,5,,,Plant
SVG,08/04/2004,,RLP,2058A,91,J-8,,,,14,7.5,14,8.5,,,,32.5,34,,,.25,1.75,,,Smilodon mesosternal element
SVG,08/04/2004,,RLP,2058A,91,J-8,,,,14,6,15,,,,,12,18,,,0,6,,,dermal ossicles
SVG,08/04/2004,,RLP,1948A,91,I-8,,,,14,,14,4,,,,34.5,.5,,,8.25,15,,,rib
SVG,08/04/2004,,RLP,2058A,91,J-8,,,,14,10,14,11,,,,14.75,16,,,2.5,4,,,C. dirus scapholunar left
SVG,08/04/2004,,RLP,2058A,91,J-8,,,,14,6,14,6.5,,,,7.25,9,,,6.25,8,,,Bone Frag
SVG,08/04/2004,,RLP,2058A,91,J-8,,,,14,11,14,11.25,,,,27.5,27.75,,,10.5,11,,,Bone Frag
SVG,08/04/2004,,RLP,2058A,91,J-8,,,,14,8.5,14,9.75,,,,23.75,24.25,,,15.5,16,,,Wood.
SVG,08/04/2004,,RLP,2058A,91,J-8,,,,14,11.5,,,,,,26.75,27,,,9.5,10,,,Bone Frag
SVG,08/04/2004,,RLP,2058A,91,J-8,,,,14,9.5,14,9.75,,,,22.5,23,,,15,15.5,,,Bone Frag
SVG,08/04/2004,,RLP,2058A,91,J-8,A,M1,P,14,,,.25,15,.25,,,.5,22.5,,,.5,16,,Equus Rt lower jaw
SVG,08/04/2004,,RLP,2058A,91,J-8,A,M1,P,14,,,.25,15,1.5,,,.5,21.75,,,.5,14,,Equus left lower jaw
SVG,08/04/2004,,RLP,2058A,91,J-8,Px,Dt,PT,14,6,14,,14,5.75,,,.75,6.25,,,.5,14,,Smilodon V metacarpal
SVG,08/04/2004,,RLP,2058A,91,J-8,,,,14,6,15,,,,,0,6,,,30,36,,,dermal ossicles
SVG,08/04/2004,,RLP,2058A,91,J-8,,,,14,6,15,,,,,30,36,,,24,30,,,dermal ossicles
SVG,08/04/2004,,RLP,2058A,91,J-8,Px,Dt,PT,14,,,.75,14,9,,,.5,14.75,,13,,13.25,,C. dirus metapodial
SVG,08/04/2004,,RLP,2058A,91,J-8,,,,14,8,14,8.25,,,,7.75,9.25,,,21.5,22.75,,,C. dirus second phalanx
SVG,08/04/2004,,RLP,2058A,91,J-8,Px,Dt,PT,14,,,.5,14,8.25,,7,,3,,,.5,23.25,,C. dirus metapodial
SVG,08/04/2004,,RLP,2058A,91,J-8,,,,14,7,14,7.25,,,,1,2.25,,,28,29.25,,,epiph vert
SVG,08/04/2004,,RLP,2058A,91,J-8,,,,14,6,15,,,,,0,6,,,18,24,,,dermal ossicles
KEV,08/04/2004,"here @ 8 w/Sam G & Nancy O.",,,,,,,,,,,,,,,,,,,,,,,
KEV,08/04/2004,"Came over to the compound about 8:15am.",,,,,,,,,,,,,,,,,,,,,,,
KEV,08/04/2004,"No volunteers todays",,,,,,,,,,,,,,,,,,,,,,,
KEV,08/04/2004,"So, the three of us glopped.",,,,,,,,,,,,,,,,,,,,,,,
KEV,08/04/2004,"Sam in J-8 w/Nancy (until break)",,,,,,,,,,,,,,,,,,,,,,,
KEV,08/04/2004,"I’m in H-9",,,,,,,,,,,,,,,,,,,,,,,
KEV,08/04/2004,,RLP,2039A,91,H-9,,,,14,6,15,,,,,18,24,,,0,6,,,dermal ossicles
KEV,08/04/2004,,RLP,2039A,91,H-9,,,,14,6,14,6.25,,,,12,12.75,,,3.25,3.75,,,caudal vert
KEV,08/04/2004,,RLP,2039A,91,H-9,,,,14,5.5,14,6.75,,,,10.75,13.25,,,.5,3,,,Aves prox humerus
KEV,08/04/2004,,RLP,2039A,91,H-9,,,,14,6.75,14,7,,,V to D,16.5,18,,,4,5.5,,,Equus distal sesamoid
KEV,08/04/2004,,RLP,2058A,91,J-8,,,,14,9.25,14,9.5,,,,17.5,18,,,26,26.5,,,Bone fragment
KEV,08/04/2004,,RLP,2058A,91,J-8,,,,14,9.5,14,10,,,,18.5,19.5,,,26.5,27.5,,,Bone fragments
KEV,08/04/2004,,RLP,2039A,91,H-9,,,,14,6,15,,,,,0,6,,,12,18,,,dermal ossicles
KEV,08/04/2004,,RLP,2058A,91,J-8,,,,14,7.25,14,7.75,,,,33,34,,,18,18.75,,,epiphysis
KEV,08/04/2004,,RLP,2058A,91,J-8,,,,14,8.25,14,8.75,,,,2,2.75,,,23.5,24,,,Bone fragment
KEV,08/04/2004,,RLP,2058A,91,J-8,,,,14,7,14,7.25,,,,7.75,8,,,19,19.5,,,Bone fragment
KEV,08/04/2004,,RLP,2058A,91,J-8,,,,14,8,14,8.5,,,,2.25,3.5,,,23,23.75,,,C. dirus scaphnolunar
KEV,08/04/2004,,RLP,1958A,91,J-8,,,,14,4.5,14,5,,,,2,2.5,,,19.5,20,,,ident Bone fragment
KEV,08/04/2004,,RLP,2039,91,H-9,,,,14,6,15,,,,,0,6,,,0,6,,,dermal ossicles
KEV,08/04/2004,,RLP,2058A,91,J-8,IC,RFT,PT,14,6,14,,14,7.5,,,.5,13,,,.5,20.5,,Smilodon left side of pelvis
KEV,08/04/2004,,RLP,2039A,91,H-9,,,,14,6,15,,,,,6,12,,,12,18,,,dermal ossicles
KEV,08/04/2004,,RLP,2039A,91,H-9,,,,14,6,15,,,,,12,18,,,6,12,,,dermal ossicles
KEV,08/04/2004,,RLP,2039A,91,H-9,,,,14,6,15,,,,,6,12,,,6,12,,,dermal ossicles
KEV,08/04/2004,,RLP,2039A,91,H-9,,,,14,6,15,,,,,12,18,,,12,18,,,dermal ossicles
KEV,08/04/2004,,RLP,2058A,91,J-8,,,,14,7.25,,,,,,13.75,,,,25.5,,,,Ident bone
KEV,08/04/2004,,RLP,2058A,91,J-8,,,,14,8,14,8.25,,,,15.25,16,,,16.25,17.25,,,small mammal rib
KEV,08/04/2004,,RLP,2058A,91,J-8,,,,14,8,14,8.5,,,,16.5,17.5,,,17,18,,,Bone frags
KEV,08/04/2004,,RLP,2058A,91,J-8,,,,14,7,14,7.5,,,,11,11.5,,,20,20.75,,,Bone fragment
KEV,08/04/2004,,RLP,1939A,91,H-9,,,,14,5.75,14,6,,,,9.25,9.5,,,.25,.75,,,Bone fragment
KEV,08/04/2004,,RLP,1939A,91,H-9,,,,14,5.5,14,5.75,,,,8.5,9.25,,,1.5,2.25,,,Small prox end femur
KEV,08/04/2004,,RLP,1939A,91,H-9,,,,14,5.5,14,5.75,,,A to P,7.25,8.25,,,1.75,2.5,,,Aves tibiotarsus (Px end)
KEV,08/04/2004,,RLP,2039A,91,H-9,,,,14,6.5,14,6.75,,,A to P,13,13.5,,,.25,1.5,,,Aves tibiotarsus (Dt end)
KEV,08/04/2004,,RLP,2039A,91,H-9,,,,14,6.75,14,7,,,,12,12.25,,,3.75,4,,,Aves terminal phalanx
KEV,08/04/2004,,RLP,2039A,91,H-9,,,,14,7.5,14,7.75,,,,15.25,15.75,,,4.75,5.75,,,long bone fragment
